フェザーハートミュージック,〒169-0075,東京都新宿区高田馬場3-3-24 MFビル201,03-3362-1920,
フェザーハートミュージック,〒169-0075,東京都新宿区高田馬場4-2-38 ,0333621920,https://feather-heart-music.jimdosite.com/
株式会社フェアリーリンク,〒162-0022,東京都新宿区新宿2-8-18  バーディトライビル９Ｆ,　,
富士フイルム株式会社,〒107-0052,東京都港区 赤坂9-7-3  ,-,
株式会社 美来,〒160-0023,東京都新宿区西新宿７-11-2 ASP西新宿ビル 3Ｆ,03-5389-5030,
リラクゼーションサロン　フレッシュタイム西新宿店,〒160-0023,東京都新宿区西新宿７-11-2 ASP西新宿ビル 3Ｆ,03-5389-5030,http://www.kankorugi.com/
ペンション　いちごいちえＡｃｔ２,〒377-1615,群馬県吾妻郡嬬恋村鎌原１０５３－１２６８９ ,0279-86-6077,
ペンション　いちごいちえＡｃｔ２,〒377-1615,群馬県吾妻郡嬬恋村鎌原１０５３－１２６８９ ,0279-86-6077,http://www.ichigoichie-act2.com/
アロマビューティーサロン エンジェルエッグ,〒216-0033,神奈川県川崎市宮前区宮崎605-11  ハウステン宮崎,080-4117-9457,
アロマビューティーサロン エンジェルエッグ,〒216-0033,神奈川県川崎市宮前区宮崎605-11  ハウステン宮崎,080-4117-9457,http://www.angelegg315.com/
KJ貿易株式会社,〒171-0021,東京都豊島区西池袋1-29-5 山の手ビル　9F　B室,03-6907-8716,
楽楽屋　新大久保店,〒169-0073,東京都新宿区百人町2-2-3 TRN新大久保ビルB1,03-6457-3228,http://www.rakurakuya.co.jp/index.html
MED　Dragon株式会社,〒106-0031,東京都港区西麻布1-12-5  山武霞町ビル1F,03-6804-5702,
ドラゴンボディ美容整体,〒106-0031,東京都港区西麻布1-12-5  山武霞町ビル1F,03-6804-5702,http://www.dragon-body.com/
浜松セントラルボウル,〒435-0043,静岡県浜松市東区宮竹町506 ,053-463-3415,
浜松セントラルボウル,〒435-0043,静岡県浜松市東区宮竹町506 ,053-463-3415,http://portalnippon.com/centralbowl/
MJCヘルスリカバリーセンター,〒214-0014,神奈川県川崎市多摩区登戸2667 手塚北ビル2F,044-934-9283,
MJCヘルスリカバリーセンター,〒214-0014,神奈川県川崎市多摩区登戸2667 手塚北ビル2F,044-934-9283,http://mjc-hrc.com/index.html
東京もんぢゃ　小麦,〒153-0063,東京都目黒区目黒1-4-8 東レクビル2F,03-3495-1227,http://r.gnavi.co.jp/p704001/
株式会社一の俣温泉観光ホテル,〒750-0403,山口県下関市豊田町大字一の俣1711番地 ,083-768-0321,
一の俣温泉グランドホテル,〒750-0403,山口県下関市豊田町大字一の俣字湯の原15番地 ,083-768-0321,http://www.ichinomata.co.jp/grand/index.html
DVDダビングランド,〒536-0016,大阪府大阪市平野区背戸口3-9-2 ,06-6702-2039,http://www.dvd-land.jp/
株式会社アライバル,〒460-0003,愛知県名古屋市中区錦2-2-24  東海ISビル7F,052-220-1234,
Celebrate Eve,〒460-0003,愛知県名古屋市中区錦2-2-24  東海ISビル7F,052-220-1234,http://www.rakuten.ne.jp/gold/celebrateeve/
株式会社セブン・カードサービス,〒102-0084,東京都千代田区 二番町8番地8  ,　,http://www.7card.co.jp/index.html
株式会社 旬材,〒564-0052,大阪府吹田市広芝町6-7 旬材ビル,06-6386-9992,
旬の新鮮魚介産直ショップ　旬材市場,〒564-0052,大阪府吹田市広芝町6-7 旬材ビル,06-6386-9992,http://syunzai.com/
酒食材基地 プラット・ダルジャン,〒682-0122,鳥取県東伯郡三朝町山田１９７－１ ,0858-43-0626,http://shindou.co.jp
アイビーウエーブ株式会社,〒160-0023,東京都新宿区西新宿7-18-5 中央第7西新宿ビル,03-5348-7555,
日本キャリアアップスクール,〒160-0023,東京都新宿区西新宿7-18-5 中央第7西新宿ビル3F,0120-919-199,http://www.ncus.jp/
トータルビューティーサロン　aクリニーク,〒150-0042,東京都渋谷区宇田川町35-4 　オークヴィレッジ504号室,03-3780-1883,
aクリニーク,〒150-0042,東京都渋谷区宇田川町35-4 オークヴィレッジ504号室 ,0337801883,-
株式会社ヨシハラ,〒522-0068,滋賀県滋賀県彦根大堀町380-1 ,0749-24-0425,
せんたく便,〒522-0026,滋賀県彦根大堀町380-1 ,0749240425,http://www.sentakubin.co.jp/
株式会社八瀬かまぶろ温泉,〒601-1253,京都府京都市左京区八瀬近衛町239 ,075-791-4126,
八瀬かまぶろ温泉 ふるさと,〒601-1253,京都府京都市左京区八瀬近衛町239 ,075-791-4126,http://www.kamaburo.co.jp/index.html
日越コーポレーション株式会社,〒160-0021,東京都新宿区歌舞伎町１－１２－６ 歌舞伎町ビルB１F,03-6233-9739,
ハノイ,〒160-0021,東京都新宿区歌舞伎町1－12－6 歌舞伎町ビルB１F,03-6233-9739,http://tabelog.com/tokyo/A1304/A130401/13148845/
有限会社マイケア,〒162-0845,東京都新宿区市谷本村町2-5  ,　,
白馬さのさかスキー場,〒399-9211,長野県北安曇郡白馬村神城458 ,0261-75-2452,http://www.sanosaka.com/
ヤナバスキー場,〒398-0001,長野県大町市平22548 ,0261-23-1123,http://www.yanaba.co.jp/
angel wing,〒556-0021,大阪府大阪市浪速区幸町2-6-15 是空NANBANISHI8F,06-6562-2707,
angel wing,〒556-0021,大阪府大阪市浪速区幸町2-6-15 是空NANBANISHI8F,06-6562-2707,http://www.angel.zaq.jp/wing/
リンパマッサージサロン　SLOW LIFE,〒150-0013,東京都渋谷区恵比寿2-27-23  La’casa恵比寿210,03-6721-7369,
痩身エステ・小顔頭蓋骨矯正サロン　スローライフ,〒150-0013,東京都渋谷区恵比寿2-27-23  La’casa恵比寿210,03-6721-7369,http://www.slowlifesalon.com
山梨県　丹波山村役場,〒409-0305,山梨県北都留郡丹波山村890番地 ,0428-88-0211,
丹波山温泉　のめこい湯,〒409-0300,山梨県北都留郡丹波山村778番地2 ,0428-88-0026,http://www.nomekoiyu.com/index2.html
ときがわ町商工会（四季彩館）,〒355-0364,埼玉県比企郡ときがわ町大字別所556-1　 ,0493-65-5515,
都幾川四季彩館,〒355-0352,埼玉県比企郡ときがわ町大字別所556-1　 ,0493-65-5515,http://www.town.tokigawa.lg.jp/forms/info/info.aspx?info_id=11576
株式会社イーフューチャー,〒110-0005,東京都台東区上野3-1-9 鹿嶋ビル1F,03-5817-3813,
Tokkaバザール,〒110-0005,東京都台東区上野3-1-9 鹿嶋ビル1F,03-6803-0240,http://www.tokka-bazaar.jp/
Face Studio Missionary 自由が丘奥沢店,〒158-0083,東京都世田谷区奥沢5-12-13 ,03-3718-7763,http://missionary.jp/facestudio/index.html
有限会社日光グリーンホテル　ナチュラルガーデン　日光,〒321-1435,栃木県日光市花石町1825-3 ,0288-50-3070,
ナチュラルガーデン　日光,〒321-1435,栃木県日光市花石町1825-3 ,0288-50-3070,http://www.n-garden-hotel.com/
スマイルホテル長野,〒380-0821,長野県長野市大字鶴賀上千歳町1177-3 ,026-226-3211,http://www.smile-nagano.com/
SOEUR,〒160-0022,東京都新宿区新宿4-4-7　501 ,03-6273-1324,
SOEUR,〒160-0022,東京都新宿区新宿4-4-7　501 ,03-6273-1324,http://tb-soeur.com/
ZEOSTORE,〒190-0004,東京都立川市柏町1-13-10-102 ,042-537-7033,http://fostar.zerostore.jp/index.php
HOYA株式会社　アイケア事業部,〒164-8545,東京都中野区中野4-10-2 ,　,http://www.eyecity.jp/
エステ＆プロポーションサロン,〒120-0034,東京都足立区千住3-75-8 バムハウス３Ｆ ,03-3879-8409,http://beauty.hotpepper.jp/kr/slnH000194308/
ROSE MACARON,〒460-0011,愛知県名古屋市中区大須2-7-46 2F ,052-265-8813,http://rosemacaron.jp/
AutoRefine,〒133-0057,東京都江戸川区西小岩１－８－２ ,0356686251,http://www.auto-refine.com/
タンタン整体院,〒170-0013,東京都豊島区東池袋2-31-14 リヴェール102号,03-5680-1603,http://www.ikesen.net/relaxation/tantan/index.html
株式会社栄伸商事,〒190-0022,東京都立川市錦町1-2-12 杉浦ビル 1F,042-595-8913,
ラーメン春樹 立川店,〒190-0022,東京都立川市錦町1-2-12 杉浦ビル 1F,042-595-8913,http://ramen-haruki.com/
ペンション　白浜,〒649-2211,和歌山県西牟婁郡白浜町１７１－６ ,0739-42-4617,
ペンション　白浜,〒649-2211,和歌山県西牟婁郡白浜町１７１－６ ,0739-42-4617,http://www.h6.dion.ne.jp/~itasaka/index.html
株式会社日本トータルアカデミー,〒468-0051,愛知県名古屋市天白区植田3-1603 ,052-806-7600,
日本トータルアカデミー 渋谷校,〒150-0043,東京都渋谷区道玄坂2-10-7  新大宗ビル2号館6F ,03-3462-8100,http://www.nta7.com/index.html
DINING　J.B. ,〒115-0045,東京都北区赤羽1-38-10 内山ビル1F,03-5939-7232,
DINING　J.B. ,〒115-0045,東京都北区赤羽1-38-10 内山ビル1F,03-5939-7232,http://tabelog.com/tokyo/A1323/A132305/13144349/
エステティックTBC,〒163-0655,東京都新宿区西新宿1-25-1 新宿センタービル43F,0120-025236,http://www.tbc.co.jp
MEN'S TBC,〒163-0655,東京都新宿区 西新宿1-25-1  新宿センタービル43F ,0120-025236,http://www.tbc.co.jp/mens/
有限会社ミクラスデザイン,〒245-0007,神奈川県横浜市泉区桂坂15-1 ,045-812-4780,
オプティマ,〒245-0007,神奈川県横浜市泉区桂坂15-1 ,045-812-4780,http://micrasdesign.web.fc2.com/
株式会社コモンウェルス,〒103-0008,東京都中央区日本橋中州4-1 メゾン・ド・中州2F,03-3667-2665,
Grace&Jewelry,〒103-0008,東京都中央区日本橋中州4-1 メゾン・ド・中州2F,03-3667-2665,http://common-wealth.shop-pro.jp/
新宿インドアゴルフ,〒160-0022,東京都新宿区新宿5-8-11	 平原ビル１F,03-3352-1323,
新宿インドアゴルフ,〒160-0022,東京都新宿区新宿5-8-11 平原ビル１F,03-3352-1323,https://www.golfschool-navi.com/indoor/tokyo/detail_0000198.html
株式会社　ピーズスタイル,〒002-8024,北海道札幌市北区篠路４条９丁目５－１ ,011-775-0170,
p.a.n.d.a web shop,〒002-8024,北海道札幌市北区篠路４条９丁目５－１ ,011-775-0170,http://shop.water-soul.com/
Rutilus,〒340-0811,埼玉県八潮市2丁目1238-5 ,080-5173-1136,
Rutilus～ルチル～,〒340-0811,埼玉県八潮市二丁目1238-5 ,080-5173-1136,http://rutilus1136.info 
ホリスティックラボ（はらだ整骨院併設）,〒251-0032,神奈川県藤沢市片瀬5-3-5 ,0466-50-6591,
ホリスティック・ラボ（はらだ整骨院併設）,〒251-0032,神奈川県藤沢市片瀬5-3-5 ,0466-50-6591,http://www.holisticlabo-harada.com/
クボミ・ビューティーユニーク株式会社,〒160-0002,東京都新宿区坂町27 ,03-5919-3019,
新大久保ビューティーセンター,〒169-0072,東京都新宿区大久保1-4-11 エクセレント新宿C棟,03-5919-3019,http://www.beauty-center.jp/
CURE・RA,〒192-0065,東京都八王子市新町1‐8 かんべビル2F,042-660-0345,
CURE・RA 美,〒192-0065,東京都八王子市新町1‐7 パールツリー3F,042-660-0226,http://www.curera-salon.com/
株式会社ハッピーライフ ,〒509-0141,岐阜県各務原市鵜沼各務原町2-180 ,058-227-2870,
ゴルフスペース各務原,〒509-0141,岐阜県各務原市鵜沼各務原町1-130 ,058-227-2870,http://golfspace-k.jimdo.com/
ディオーネ大阪福島店,〒553-0003,大阪府大阪市福島区福島7-12-2 アート福島ビル401号,06-6343-8586,
フェミニンエステティック,〒553-0003,大阪府大阪市福島区福島7-12-2 堀内福島第二ビル4階,06-6343-8586,http://www.feminine-salon.com/index.html
リゾート・オーベルジュ　M倶楽部,〒413-0231,静岡県伊東市富戸1317-590 ,0557-51-5772,
リゾート・オーベルジュ　M倶楽部,〒413-0231,静岡県伊東市富戸1317-590 ,0557-51-5772,http://www.mclub.jp
GMO Yours,〒150-8512,東京都渋谷区桜丘町26番1号 セルリアンタワー11F,　,
松永,〒849-0937,佐賀県佐賀市鍋島 6-8-13  ,080-4695-9171,
元気ショップ　のりちゃん,〒849-0937,佐賀県佐賀市鍋島 6-8-13  ,080-4695-9171,http://www.rakuten.co.jp/genkinori/
アプレシオ サンライズ蒲田店,〒144-0051,東京都大田区西蒲田7－61－1 東京蒲田文化会館3F,03-5703-0446,http://www.aprecio.co.jp/kamata/tabid/278/Default.aspx
とんとん亭,〒171-0021,東京都豊島区西池袋1-38-7 MSビル 2F,03-6907-2772,
とんとん亭,〒171-0021,東京都豊島区西池袋1-38-7 MSビル 2F,03-6907-2772,
株式会社港のホテル,〒910-0038,福井県坂井市三国町テクノポート2-1-33 ,0776-81-7000,
港のホテル,〒910-0038,福井県坂井市三国町テクノポート2-1-33 ,0776-81-7000,http://www.m-hotel.jp/
さくらカード株式会社,〒103-0012,東京都中央区日本橋堀留町１丁目８番１２号 さくら堀留ビル,　,
株式会社　日本テレメッセージ,〒171-0042,東京都豊島区 高松1-11-16  西池袋フジタビル8F ,　,
 ラピロスウォーター株式会社,〒171-0042,東京都豊島区 高松1-11-16  西池袋フジタビル8F,　,
Face Studio Missionary 鷺沼店,〒216-0004,神奈川県川崎市宮前区鷺沼3-3-1 ,044-852-6997,http://missionary.jp/facestudio/index.html
友愛山荘　中島亭,〒869-2504,熊本県阿蘇郡小国町西里2940 ,0967-46-3932,
友愛山荘　中島亭,〒869-2504,熊本県阿蘇郡小国町西里2940 ,0967-46-3932,http://youaisansou.com/
金安國際株式会社,〒169-0073,東京都新宿区百人町2-9-16 横尾ビル402,03-5330-3818,
BestNail,〒171-0021,東京都豊島区西池袋１-31-5 白井ビル5Ｆ  ,03-3981-8859,http://beauty.hotpepper.jp/kr/slnH000237343/
有限会社 花ごよみ,〒926-0175,石川県七尾市和倉町カ部13 ,0767-62-2083,
和倉温泉　花ごよみ,〒926-0175,石川県七尾市和倉町カ部13 ,0767-62-2083,http://www.panasys.net/hanagoyomi/
焼肉屋 かねちゃん,〒064-0805,北海道札幌市中央区南5条西4-5-2  すすきの寿ビル1F,011-200-0979,
焼肉屋 かねちゃん ,〒064-0805,北海道札幌市中央区南5条西4-5-2  すすきの寿ビル1F,011-200-0979,http://r.gnavi.co.jp/h644600/
株式会社アルカエム,〒180-0003,東京都武蔵野市吉祥寺南町四丁目77－2 ,090-6922-1000,
Cafe Layla,〒150-0043,東京都渋谷区道玄坂二丁目20-7-101 ,090-6922-1000,http://tabelog.com/tokyo/A1303/A130301/13147363/
株式会社正道ジャパン,〒171-0022,東京都豊島区南池袋2-11-1 ペリエ南池袋2F,03-6320-0690,
ヘルスドクター銀座店 ,〒104-0061,東京都中央区銀座5-1 銀座ファイブ2F,03-6228-5625,http://184347.com/
ホテル玉峰,〒381-0401,長野県下高井郡山ノ内町志賀高原一の瀬 ,0269-34-2120,
ホテル玉峰,〒381-0401,長野県下高井郡山ノ内町志賀高原一の瀬 ,0269-34-2120,http://www.tamamine.net/
医療法人財団厚生会,〒106-8581,東京都港区南麻布2丁目10番21号 ,03-3453-5011,
医療法人財団厚生会 古川橋病院 健診センター,〒106-8581,東京都港区南麻布2丁目10番21号 ,0334535013,http://www.zai-kouseikai.or.jp
株式会社　ハッピートレーディング,〒350-1205,埼玉県日高市原宿152-2 ,042-306-0841,
ハピトレ,〒189-0013,東京都東村山市栄町3-22-16 メゾン八坂102,042-306-0841,http://www.rakuten.co.jp/hapitore/index.html
株式会社 MH,〒160-0021,東京都新宿区歌舞伎町2-41-8 植木ビルB1,03-6457-6335,
J&J Dining,〒160-0021,東京都新宿区歌舞伎町2-41-8 植木ビルB1,03-6457-6335,http://tabelog.com/tokyo/A1304/A130401/13149769/
九州産直商店,〒108-0023,東京都港区芝浦2-4-1 ,03-6277-0781,http://www.rakuten.ne.jp/gold/kyusyu/
越後妻有交流館　キナーレ　明石の湯,〒948-0003,新潟県十日町市本町6丁目 ,025-752-0117,
越後妻有交流館　キナーレ　明石の湯 ,〒948-0003,新潟県十日町市本町6丁目 ,025-752-0117,http://kinare.jp/
韓国石鍋料理 まんてん 西中島南方店,〒532-0004,大阪府大阪市淀川区西中島4-7-10 ローズコーポ新大阪第一101,06-6307-7770,http://r.gnavi.co.jp/c343800/
株式会社Hanbit,〒141-0022,東京都品川区東五反田3-7-11 W棟208号,050-1525-6599,
特産品.net,〒141-0022,東京都品川区東五反田3-7-11Ｗ208 ,050-1525-6599,http://www.tokusan-hin.net/
株式会社　ワイナック,〒115-0045,東京都北区赤羽3-3-3 ドミール赤羽2F,03-3598-8661,
CREEZ,〒533-0033,大阪府大阪市東淀川区東中島2-8-8 ワークステーション新大阪501,06-6990-6608,http://www.rakuten.ne.jp/gold/ynac/
ミリオン株式会社,〒330-0854,埼玉県さいたま市 大宮区桜木町１-１２-５  ,　,
有限会社サプリ,〒252-0804,神奈川県藤沢市湘南台2-10-7　マーベルスクエアビル2F ,0466-43-7744,
OLU OLU 湘南台店,〒252-0804,神奈川県藤沢市湘南台2-10-7　マーベルスクエアビル2F ,0466-43-7744,http://beauty.hotpepper.jp/slnH000060304/
農業生産法人桃源郷市場株式会社,〒406-0813,山梨県笛吹市御坂町下黒駒375－2 ,055-263-8788,
アンの畑（anne of farms),〒406-0813,山梨県笛吹市御坂町下黒駒375－2 ,055-263-8788,http://www.amazon.co.jp/s?ie=UTF8&field-keywords=%E3%82%A2%E3%83%B3%E3%81%AE%E7%95%91&index=food-beverage&search-type=ss
医療法人 正祥会,〒530-0001,大阪府大阪市北区梅田2-4-37 西梅田上島ビル4F ,06-4797-9256,
カリスクリニック ,〒530-0001,大阪府大阪市北区梅田2-4-37 西梅田上島ビル4F ,06-4797-4000,http://charis-clinic.com/
株式会社 慶風社,〒150-0051,東京都渋谷区千駄ヶ谷3-53-11-205 ,03-5770-6333,
原宿雑貨,〒150-0051,東京都渋谷区千駄ヶ谷3-53-11-205 ,03-5770-6333,http://happypinboard.shop-pro.jp/
株式会社ルミモ,〒104-0061,東京都中央区銀座6-3-12 数寄屋ビル2Ｆ,03-3571-0085,
いか福 ,〒104-0061,東京都中央区銀座6-3-12 数寄屋ビル2F,03-3571-0085,http://www.hotpepper.jp/strJ000003048/course_cnod03/
feel de SORA,〒104-0061,東京都中央区銀座3-7-13 成田屋ビル5F-B,03-3502-2020,
リラクサロンなごみ,〒105-0004,東京都港区新橋1-4-4 ＦＡＤ１５ビル８Ｆ,03-3573-6334,http://locoplace.jp/t000177293/
GARUDA,〒160-0021,東京都新宿区歌舞伎町1-21-1 東亜会館第2ビル屋上 ,03-5761-4575,
GARUDA,〒160-0021,東京都新宿区歌舞伎町1-21-1 東亜会館第2ビル屋上 ,070-5083-6346,http://www.hotpepper.jp/strJ000746804/
合同会社 KMコーポレーション,〒170-0013,東京都豊島区東池袋１-３６-１ 第２ＹＨビル３Ｆ ,03-5391-1136,
ダリアレーヌ,〒170-0013,東京都豊島区東池袋１-３６-１ 第２ＹＨビル３Ｆ ,03-5391-1136,http://www.dahliareine.com/
株式会社 イエローテイル,〒171-0051,東京都豊島区長崎1-28-22 ,03-5986-0744,
株式会社イエローテイル,〒171-0051,東京都豊島区長崎1-28-22 ,03-5986-0744,http://www.yellow-tail.jp/index.html
株式会社乗馬クラブクレイン,〒583-0867,大阪府羽曳野市河原城991番地 ,072-362-3241,http://www.uma-crane.com/
乗馬クラブ クレイン千葉,〒265-0067,千葉県千葉市若葉区北谷津町286 ,043-228-5531,http://www.uma-crane.com/map-chiba-access/
乗馬クラブ クレイン神奈川,〒259-1335,神奈川県秦野市三廻部732 ,0463-87-6610,http://www.uma-crane.com/map-kanagawa-access/
東武乗馬クラブ＆クレイン,〒345-0831,埼玉県南埼玉郡宮代町須賀110 東武動物公園内,0480-92-4611,http://www.uma-crane.com/map-tobu-access/
服部緑地乗馬センター,〒561-0873,大阪府豊中市服部緑地1-5 ,06-6863-0616,http://www.uma-crane.com/map-hattori-access/
渋谷美容外科クリニック渋谷院,〒150-0002,東京都渋谷区渋谷1-14-9 藤和宮益坂ビル8・9F,0120-11-0811,http://shibu-cli.com/
有限会社巣鴨酵素風呂,〒170-0002,東京都豊島区巣鴨4-33-2 2F,03-3940-6306,
巣鴨酵素風呂,〒170-0002,東京都豊島区巣鴨4-33-2 -2F,03-3940-6306,http://homepage3.nifty.com/kousoburo/
株式会社グローテク,〒169-0075,東京都新宿区高田馬場1-31-8 高田馬場ダイカンプラザ512,03-6380-3035,
gloshop,〒169-0075,東京都新宿区高田馬場1-31-8 高田馬場ダイカンプラザ512,03-6380-3035,http://www.qoo10.jp/shop/gloshop
株式会社　フロンティアネットワーク総合研究所,〒107-0062,東京都港区南青山 １－２－６ creator's village　Lattice aoyama,082-848-4126,
ウルトラ銭湯　ゆらっくす,〒731-3164,広島県広島市安佐南区伴東1-1-13 ,082-848-4126,http://www.f-nt.com/yurakkusu/index.cgi
株式会社　フロンティアネットワーク総合研究所.,〒107-0062,東京都港区南青山 １－２－６ creator's village　Lattice aoyama,03-3475-6231,
天然かめやま温泉　和SPA,〒731-0231,広島県広島市安佐北区亀山2-10-13 ,082-815-0026,http://kameyama-onsen.com/
爽健 ～美沙妃 赤坂店～,〒107-0052,東京都港区赤坂3-13-13 赤坂中村ビル6F,050-3396-8075,http://www012.upp.so-net.ne.jp/misahi/misahi/mei_sha_fei.html
ホテルリブマックス伊予三島,〒799-0405,愛媛県四国中央市三島中央3-14-5 ,0896-23-2011,http://www.hotel-livemax.com/iyomishima/
株式会社　島田商事,〒631-0065,奈良県奈良市鳥見町1-2-16 ,0742-81-7091,
島田商事,〒631-0065,奈良県奈良市鳥見町1-2-16 ,0742-81-7091,http://shimada-syouzi.com/
エスタ株式会社,〒830-0037,福岡県久留米市諏訪野町2378 ,0942-37-2547,
天然いさはや温泉　和スパ,〒854-0093,長崎県諌早市本野7-1 ,0957-25-8822,http://waspa.jp/index.php
三昧生活オンラインショップ,〒150-0002,東京都渋谷区渋谷3-11-7 第二ミネギシビル6F,03-6427-5416,http://3mai-ec.com/
株式会社　シン・エステート,〒104-0061,東京都中央区銀座5-4-14 ,03-5568-0151,
Shot Bar RED&BLACK 銀座店,〒104-0061,東京都中央区銀座5-4-14  ,03-3572-3800,http://red-black.co.jp/
トルコ料理 レストラン ヒラル,〒150-0043,東京都渋谷区道玄坂1-7-8  新井ビル3F,03-5456-2744,
トルコ料理 レストラン ヒラル,〒150-0043,東京都渋谷区道玄坂1-7-8  新井ビル3F,03-5456-2744,http://tabelog.com/tokyo/A1303/A130301/13004608/
株式会社ホテルシステム二十一,〒675-0064,兵庫県加古川市加古川町溝之口527 ,079-421-8877,
加古川プラザホテル,〒675-0064,兵庫県加古川市加古川町溝之口527 ,079-421-8877,http://www.kakogawa-hotel.com/
Secret with ,〒650-0011,兵庫県神戸市中央区下山手通2-12-26 藤本ビル2F ,078-335-0688,
Secret with,〒650-0011,兵庫県神戸市中央区下山手通2-12-26 藤本ビル2F ,078-335-0688,http://locoplace.jp/t000277780/
フードマインド・ジャパン株式会社,〒160-0004,東京都新宿区四谷1丁目9番地 有明家ビル4階,03-5362-0626,
フードマインド・ワインバイヤーズ,〒160-0004,東京都新宿区四谷1丁目9番地 有明家ビル4階,03-5362-0626,http://foodmindjapan.com/
株式会社スペースアップ多摩,〒192-0083,東京都八王子市三崎町5-16 ファモス2F,042-624-1189,
サロン ド アヴァンセ,〒192-0083,東京都八王子市旭町８-１０ 比留間ビル３Ｆ,042-660-5513,http://sp-avance.com/index.html
株式会社アーベル,〒193-0823,東京都八王子市横川町545-6 ,042-673-6114,
リフレッシュサロン　力栄,〒193-0845,東京都八王子市初沢町1231-17 高尾力栄ビル3F,042-673-6114,http://refreshsalon-rikiei.com/
株式会社ジーエフエス,〒151-0051,東京都渋谷区千駄ケ谷四丁目9番7号 ,03-6380-1800,
粥麺茶房,〒150-0032,東京都新宿区新宿4-2-23 新四curumuビル B2F,03-6380-1800,http://www.sapporobeer.jp/gourmet/0000012990/index.html
神戸元町爽快館 元町本店,〒650-0022,兵庫県神戸市中央区元町通2-7-6 炳昌ビル2F ,078-391-2781,
神戸元町爽快館 元町本店,〒650-0022,兵庫県神戸市中央区元町通2-7-6 炳昌ビル2F ,078-391-2781,http://beauty.hotpepper.jp/kr/slnH000109411/
国民宿舎 竜山荘,〒990-2301,山形県山形市蔵王温泉938-4 ,023-694-9457,http://www.ryuzanso-zao.com/index.html
株式会社キューズ,〒530-0001,大阪府大阪市北区梅田1丁目2番2-200 　大阪駅前第二ビル2階16-3,06-6343-0181,
リラクゼーションサロンBodysh 大阪駅前第4ビル店,〒530-0001,大阪府大阪市北区梅田１丁目11番4－B200 大阪駅前第4ビルB2　25号室,06-6343-1840,http://www.bodysh.net/
petales du coeur,〒311-1517,茨城県鉾田2492-2 ,0291-32-7009,http://www.petales-du-coeur.com/
lazo & Ganador （ラソアンドガナドール）,〒106-0045,東京都港区麻布十番1-7-11　 深瀬ビル2F,03-6807-1713,
lazo & Ganador （ラソアンドガナドール）,〒106-0045,東京都港区麻布十番1-7-11　 深瀬ビル2F,03-6807-1713,http://ganador-azabu.com/
アーバンライフクリニック　六本木　　渋谷雅彦,〒106-0032,東京都港区六本木4-12-11　 竹岡ビル　４F,03-6434-9030,
アーバンライフクリニック六本木,〒106-0032,東京都港区六本木4-12-11　 R.Takeoka Bldg. 4F,03-6434-9030,http://www.ulc-roppongi.com
ワインバー＆ダイニング Mur,〒104-0061,東京都中央区銀座6-5-14 銀座能楽堂ビル別館8F,03-3571-6222,http://r.gnavi.co.jp/g891200/
さくらリゾート株式会社,〒378-0414,群馬県利根郡片品村東小川4648 ,0278-58-4111,
サエラリゾートホテル尾瀬,〒378-0414,群馬県利根郡片品村東小川4648 ,0278-58-4111,http://www.caetla.cc/winter/caetla_hotel/index.html
カフェ・ド・ヴェルサイユ,〒153-0061,東京都目黒区中目黒4-10-34 ,03-5722-7741,http://cafe-ver.com/
株式会社丸藤,〒543-0062,大阪府大阪市天王寺区逢坂1-3-17  ,06-4305-8488,
びっくり！House,〒543-0062,大阪府大阪市天王寺区逢坂1-3-17  ,06-4305-8488,http://store.shopping.yahoo.co.jp/b-house/
らーめん・つけ麺惣五郎,〒143-0016,東京都大田区大森北1-30-5　  ,03-3766-0881,
つけ麺 らーめん 惣五郎 ,〒143-0016,東京都大田区大森北1-30-5 ,03-3766-0881,http://r.gnavi.co.jp/6203770/
LUKE3（ルークスリー）,〒166-0003,東京都杉並区高円寺南3-20-14 加藤ビル,03-3315-5570,http://koenjiluke.com
株式会社グランブルー,〒261-7133,千葉県千葉市美浜区中瀬2-6 WBGマリブウエスト33F,043-213-8155,
株式会社グランブルー,〒261-7133,千葉県千葉市美浜区中瀬2-6 WBGマリブウエスト33F,043-216-3777,http://qtto.jp/
株式会社フジロサ ,〒350-1147,埼玉県川越市諏訪町15-2 ,049-293-8085,
FUKUYA Store,〒350-1147,埼玉県川越市諏訪町15-2 ,049-293-8085,
ヨコフジカンパニー株式会社,〒412-0045,静岡県御殿場市川島田929-8 TKCビル202,0550-81-1007,
オーナーズ強羅ホテル ,〒250-0408,神奈川県足柄下郡箱根町強羅1320-840 ,0460-87-6310,http://owners-gora.com/
ホットアルバムコム株式会社　,〒192-0082,東京都八王子市東町1-10 グランデハイツ八王子 303,042-649-3480,
ホットアルバムコム,〒192-0082,東京都八王子市東町1-10 グランデハイツ八王子3階,042-649-3480,http://www.hacom.jp/
アジアン・ヒーリングSama～Sama,〒603-8436,京都府京都市北区紫竹西栗栖町38－2 ,070-5578-5196,
アジアン・ヒーリングSama～Sama ,〒603-8436,京都府京都市北区紫竹西栗栖町38－2 ,070-5578-5196,http://locoplace.jp/t000277595/
美脚職人,〒542-0085,大阪府大阪市中央区心斎橋筋1-2-22 サニーサイドプレイスビル３Ｆ,06-4708-8828,
